,codeshared,status,type,airline.iataCode,airline.icaoCode,airline.name,arrival.actualRunway,arrival.actualTime,arrival.baggage,arrival.delay,arrival.estimatedRunway,arrival.estimatedTime,arrival.gate,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.terminal,departure.actualRunway,departure.actualTime,departure.baggage,departure.delay,departure.estimatedRunway,departure.estimatedTime,departure.gate,departure.iataCode,departure.icaoCode,departure.scheduledTime,departure.terminal,flight.iataNumber,flight.icaoNumber,flight.number,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.airline.name,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,codeshared.flight.number
169,,landed,arrival,BA,BAW,British Airways,2025-09-23T16:02:00.000,2025-09-23T16:02:00.000,2,23,2025-09-23T16:02:00.000,2025-09-23T16:03:00.000,,BOM,VABB,2025-09-23T15:40:00.000,2,2025-09-23T13:51:00.000,2025-09-23T13:51:00.000,,26,2025-09-23T13:51:00.000,2025-09-23T13:40:00.000,G4,TRV,VOTV,2025-09-23T13:25:00.000,1,BA8001,BAW8001,8001,6e,igo,indigo,6e627,igo627,627
170,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T16:02:00.000,2025-09-23T16:02:00.000,2,23,2025-09-23T16:02:00.000,2025-09-23T16:03:00.000,,BOM,VABB,2025-09-23T15:40:00.000,2,2025-09-23T13:51:00.000,2025-09-23T13:51:00.000,,26,2025-09-23T13:51:00.000,2025-09-23T13:40:00.000,G4,TRV,VOTV,2025-09-23T13:25:00.000,1,VS9560,VIR9560,9560,6e,igo,indigo,6e627,igo627,627
171,,landed,arrival,6E,IGO,IndiGo,2025-09-23T16:02:00.000,2025-09-23T16:02:00.000,2,23,2025-09-23T16:02:00.000,2025-09-23T16:03:00.000,,BOM,VABB,2025-09-23T15:40:00.000,2,2025-09-23T13:51:00.000,2025-09-23T13:51:00.000,,26,2025-09-23T13:51:00.000,2025-09-23T13:40:00.000,G4,TRV,VOTV,2025-09-23T13:25:00.000,1,6E627,IGO627,627,,,,,,
172,,landed,arrival,6E,IGO,IndiGo,2025-09-23T15:20:00.000,2025-09-23T15:20:00.000,,,2025-09-23T15:20:00.000,2025-09-23T15:18:00.000,,BOM,VABB,2025-09-23T15:40:00.000,2,2025-09-23T06:46:00.000,2025-09-23T06:46:00.000,,6,2025-09-23T06:46:00.000,2025-09-23T06:29:00.000,,NBO,HKJK,2025-09-23T06:40:00.000,1,6E1854,IGO1854,1854,,,,,,
173,,landed,arrival,JL,JTL,Jet Linx Aviation,2025-09-23T15:56:00.000,2025-09-23T15:56:00.000,02,12,2025-09-23T15:56:00.000,2025-09-23T15:56:00.000,,BOM,VABB,2025-09-23T15:45:00.000,1,2025-09-23T14:27:00.000,2025-09-23T14:27:00.000,,27,2025-09-23T14:27:00.000,2025-09-23T14:10:00.000,1,BLR,VOBL,2025-09-23T14:00:00.000,1,JL9759,JTL9759,9759,6e,igo,indigo,6e5218,igo5218,5218
174,,landed,arrival,QF,QFA,Qantas,2025-09-23T15:56:00.000,2025-09-23T15:56:00.000,02,12,2025-09-23T15:56:00.000,2025-09-23T15:56:00.000,,BOM,VABB,2025-09-23T15:45:00.000,1,2025-09-23T14:27:00.000,2025-09-23T14:27:00.000,,27,2025-09-23T14:27:00.000,2025-09-23T14:10:00.000,1,BLR,VOBL,2025-09-23T14:00:00.000,1,QF5055,QFA5055,5055,6e,igo,indigo,6e5218,igo5218,5218
175,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T15:56:00.000,2025-09-23T15:56:00.000,02,12,2025-09-23T15:56:00.000,2025-09-23T15:56:00.000,,BOM,VABB,2025-09-23T15:45:00.000,1,2025-09-23T14:27:00.000,2025-09-23T14:27:00.000,,27,2025-09-23T14:27:00.000,2025-09-23T14:10:00.000,1,BLR,VOBL,2025-09-23T14:00:00.000,1,VS8340,VIR8340,8340,6e,igo,indigo,6e5218,igo5218,5218
176,,landed,arrival,6E,IGO,IndiGo,2025-09-23T15:56:00.000,2025-09-23T15:56:00.000,02,12,2025-09-23T15:56:00.000,2025-09-23T15:56:00.000,,BOM,VABB,2025-09-23T15:45:00.000,1,2025-09-23T14:27:00.000,2025-09-23T14:27:00.000,,27,2025-09-23T14:27:00.000,2025-09-23T14:10:00.000,1,BLR,VOBL,2025-09-23T14:00:00.000,1,6E5218,IGO5218,5218,,,,,,
177,,landed,arrival,AI,AIC,Air India,2025-09-23T15:44:00.000,2025-09-23T15:44:00.000,2,,2025-09-23T15:44:00.000,2025-09-23T15:42:00.000,,BOM,VABB,2025-09-23T15:50:00.000,2,2025-09-23T14:08:00.000,2025-09-23T14:08:00.000,,24,2025-09-23T14:08:00.000,2025-09-23T13:38:00.000,D8,BLR,VOBL,2025-09-23T13:45:00.000,T2,AI2630,AIC2630,2630,,,,,,
178,,landed,arrival,6E,IGO,IndiGo,2025-09-23T16:10:00.000,2025-09-23T16:10:00.000,05,20,2025-09-23T16:10:00.000,2025-09-23T16:09:00.000,,BOM,VABB,2025-09-23T15:50:00.000,1,2025-09-23T14:21:00.000,2025-09-23T14:21:00.000,,27,2025-09-23T14:21:00.000,2025-09-23T14:10:00.000,,AGR,VIAG,2025-09-23T13:55:00.000,,6E5338,IGO5338,5338,,,,,,
179,,landed,arrival,AI,AIC,Air India,2025-09-23T15:41:00.000,2025-09-23T15:41:00.000,11,,2025-09-23T15:41:00.000,2025-09-23T15:41:00.000,,BOM,VABB,2025-09-23T15:55:00.000,2,2025-09-23T13:49:00.000,2025-09-23T13:49:00.000,,24,2025-09-23T13:49:00.000,2025-09-23T13:37:00.000,06,VNS,VEBN,2025-09-23T13:25:00.000,,AI696,AIC696,696,,,,,,
180,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T15:46:00.000,2025-09-23T15:46:00.000,03,,2025-09-23T15:46:00.000,2025-09-23T15:42:00.000,,BOM,VABB,2025-09-23T15:55:00.000,1,2025-09-23T13:48:00.000,2025-09-23T13:48:00.000,,8,2025-09-23T13:48:00.000,2025-09-23T13:40:00.000,19,LKO,VILK,2025-09-23T13:40:00.000,T3,VS9382,VIR9382,9382,6e,igo,indigo,6e5302,igo5302,5302
181,,landed,arrival,6E,IGO,IndiGo,2025-09-23T15:46:00.000,2025-09-23T15:46:00.000,03,,2025-09-23T15:46:00.000,2025-09-23T15:42:00.000,,BOM,VABB,2025-09-23T15:55:00.000,1,2025-09-23T13:48:00.000,2025-09-23T13:48:00.000,,8,2025-09-23T13:48:00.000,2025-09-23T13:40:00.000,19,LKO,VILK,2025-09-23T13:40:00.000,T3,6E5302,IGO5302,5302,,,,,,
182,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T16:12:00.000,2025-09-23T16:12:00.000,04,8,2025-09-23T16:12:00.000,2025-09-23T16:13:00.000,,BOM,VABB,2025-09-23T16:05:00.000,1,2025-09-23T14:50:00.000,2025-09-23T14:50:00.000,,26,2025-09-23T14:50:00.000,2025-09-23T14:35:00.000,3,HYD,VOHS,2025-09-23T14:25:00.000,,VS9118,VIR9118,9118,6e,igo,indigo,6e5099,igo5099,5099
183,,landed,arrival,6E,IGO,IndiGo,2025-09-23T16:12:00.000,2025-09-23T16:12:00.000,04,8,2025-09-23T16:12:00.000,2025-09-23T16:13:00.000,,BOM,VABB,2025-09-23T16:05:00.000,1,2025-09-23T14:50:00.000,2025-09-23T14:50:00.000,,26,2025-09-23T14:50:00.000,2025-09-23T14:35:00.000,3,HYD,VOHS,2025-09-23T14:25:00.000,,6E5099,IGO5099,5099,,,,,,
184,,landed,arrival,OG,SDG,Star Air,2025-09-23T15:55:00.000,2025-09-23T15:55:00.000,04,,2025-09-23T15:55:00.000,2025-09-23T15:52:00.000,,BOM,VABB,2025-09-23T16:05:00.000,1,2025-09-23T14:58:00.000,2025-09-23T14:58:00.000,,,2025-09-23T14:58:00.000,2025-09-23T15:00:00.000,,KLH,VAKP,2025-09-23T15:00:00.000,,OG162,SDG162,162,,,,,,
185,,landed,arrival,BA,BAW,British Airways,2025-09-23T16:12:00.000,2025-09-23T16:12:00.000,1,7,2025-09-23T16:12:00.000,2025-09-23T16:08:00.000,,BOM,VABB,2025-09-23T16:05:00.000,2,2025-09-23T14:16:00.000,2025-09-23T14:16:00.000,,32,2025-09-23T14:16:00.000,2025-09-23T14:04:00.000,,COK,VOCI,2025-09-23T13:45:00.000,1,BA8000,BAW8000,8000,6e,igo,indigo,6e674,igo674,674
186,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T16:12:00.000,2025-09-23T16:12:00.000,1,7,2025-09-23T16:12:00.000,2025-09-23T16:08:00.000,,BOM,VABB,2025-09-23T16:05:00.000,2,2025-09-23T14:16:00.000,2025-09-23T14:16:00.000,,32,2025-09-23T14:16:00.000,2025-09-23T14:04:00.000,,COK,VOCI,2025-09-23T13:45:00.000,1,VS8664,VIR8664,8664,6e,igo,indigo,6e674,igo674,674
187,,landed,arrival,6E,IGO,IndiGo,2025-09-23T16:12:00.000,2025-09-23T16:12:00.000,1,7,2025-09-23T16:12:00.000,2025-09-23T16:08:00.000,,BOM,VABB,2025-09-23T16:05:00.000,2,2025-09-23T14:16:00.000,2025-09-23T14:16:00.000,,32,2025-09-23T14:16:00.000,2025-09-23T14:04:00.000,,COK,VOCI,2025-09-23T13:45:00.000,1,6E674,IGO674,674,,,,,,
188,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T16:21:00.000,2025-09-23T16:21:00.000,2,11,2025-09-23T16:21:00.000,2025-09-23T16:21:00.000,,BOM,VABB,2025-09-23T16:10:00.000,2,2025-09-23T14:46:00.000,2025-09-23T14:46:00.000,,27,2025-09-23T14:46:00.000,2025-09-23T14:25:00.000,,JDH,VIJO,2025-09-23T14:20:00.000,,VS9320,VIR9320,9320,6e,igo,indigo,6e6259,igo6259,6259
189,,landed,arrival,6E,IGO,IndiGo,2025-09-23T16:21:00.000,2025-09-23T16:21:00.000,2,11,2025-09-23T16:21:00.000,2025-09-23T16:21:00.000,,BOM,VABB,2025-09-23T16:10:00.000,2,2025-09-23T14:46:00.000,2025-09-23T14:46:00.000,,27,2025-09-23T14:46:00.000,2025-09-23T14:25:00.000,,JDH,VIJO,2025-09-23T14:20:00.000,,6E6259,IGO6259,6259,,,,,,
190,,landed,arrival,QP,AKJ,Akasa Air,2025-09-23T15:59:00.000,2025-09-23T15:59:00.000,03,,2025-09-23T15:59:00.000,2025-09-23T16:00:00.000,,BOM,VABB,2025-09-23T16:15:00.000,1,2025-09-23T14:06:00.000,2025-09-23T14:06:00.000,,12,2025-09-23T14:06:00.000,2025-09-23T13:55:00.000,1,LKO,VILK,2025-09-23T13:55:00.000,3,QP1153,AKJ1153,1153,,,,,,
191,,landed,arrival,TK,THY,Turkish Airlines,2025-09-23T15:48:00.000,2025-09-23T15:48:00.000,12,,2025-09-23T15:48:00.000,2025-09-23T15:49:00.000,,BOM,VABB,2025-09-23T16:15:00.000,2,2025-09-23T13:39:00.000,2025-09-23T13:39:00.000,,20,2025-09-23T13:39:00.000,2025-09-23T13:30:00.000,,ATQ,VIAR,2025-09-23T13:20:00.000,,TK4699,THY4699,4699,6e,igo,indigo,6e233,igo233,233
192,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T15:48:00.000,2025-09-23T15:48:00.000,12,,2025-09-23T15:48:00.000,2025-09-23T15:49:00.000,,BOM,VABB,2025-09-23T16:15:00.000,2,2025-09-23T13:39:00.000,2025-09-23T13:39:00.000,,20,2025-09-23T13:39:00.000,2025-09-23T13:30:00.000,,ATQ,VIAR,2025-09-23T13:20:00.000,,VS8218,VIR8218,8218,6e,igo,indigo,6e233,igo233,233
193,,landed,arrival,6E,IGO,IndiGo,2025-09-23T15:48:00.000,2025-09-23T15:48:00.000,12,,2025-09-23T15:48:00.000,2025-09-23T15:49:00.000,,BOM,VABB,2025-09-23T16:15:00.000,2,2025-09-23T13:39:00.000,2025-09-23T13:39:00.000,,20,2025-09-23T13:39:00.000,2025-09-23T13:30:00.000,,ATQ,VIAR,2025-09-23T13:20:00.000,,6E233,IGO233,233,,,,,,
194,,scheduled,arrival,VS,VIR,Virgin Atlantic,,,,70,,2025-09-23T17:30:00.000,,BOM,VABB,2025-09-23T16:20:00.000,1,2025-09-23T15:16:00.000,2025-09-23T15:16:00.000,,107,2025-09-23T15:16:00.000,2025-09-23T15:10:00.000,,CCU,VECC,2025-09-23T13:30:00.000,,VS8629,VIR8629,8629,6e,igo,indigo,6e5227,igo5227,5227
195,,scheduled,arrival,6E,IGO,IndiGo,,,,70,,2025-09-23T17:30:00.000,,BOM,VABB,2025-09-23T16:20:00.000,1,2025-09-23T15:16:00.000,2025-09-23T15:16:00.000,,107,2025-09-23T15:16:00.000,2025-09-23T15:10:00.000,,CCU,VECC,2025-09-23T13:30:00.000,,6E5227,IGO5227,5227,,,,,,
196,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T16:18:00.000,2025-09-23T16:18:00.000,01,,2025-09-23T16:18:00.000,2025-09-23T16:18:00.000,,BOM,VABB,2025-09-23T16:30:00.000,1,2025-09-23T14:31:00.000,2025-09-23T14:31:00.000,,1,2025-09-23T14:31:00.000,2025-09-23T14:30:00.000,,GWL,VIGR,2025-09-23T14:30:00.000,,VS8637,VIR8637,8637,6e,igo,indigo,6e5265,igo5265,5265
197,,landed,arrival,6E,IGO,IndiGo,2025-09-23T16:18:00.000,2025-09-23T16:18:00.000,01,,2025-09-23T16:18:00.000,2025-09-23T16:18:00.000,,BOM,VABB,2025-09-23T16:30:00.000,1,2025-09-23T14:31:00.000,2025-09-23T14:31:00.000,,1,2025-09-23T14:31:00.000,2025-09-23T14:30:00.000,,GWL,VIGR,2025-09-23T14:30:00.000,,6E5265,IGO5265,5265,,,,,,
198,,landed,arrival,JL,JTL,Jet Linx Aviation,2025-09-23T16:31:00.000,2025-09-23T16:31:00.000,1,,2025-09-23T16:31:00.000,2025-09-23T16:32:00.000,,BOM,VABB,2025-09-23T16:35:00.000,2,2025-09-23T14:35:00.000,2025-09-23T14:35:00.000,,20,2025-09-23T14:35:00.000,2025-09-23T14:21:00.000,D45,DEL,VIDP,2025-09-23T14:15:00.000,1,JL9267,JTL9267,9267,6e,igo,indigo,6e6022,igo6022,6022
199,,landed,arrival,QF,QFA,Qantas,2025-09-23T16:31:00.000,2025-09-23T16:31:00.000,1,,2025-09-23T16:31:00.000,2025-09-23T16:32:00.000,,BOM,VABB,2025-09-23T16:35:00.000,2,2025-09-23T14:35:00.000,2025-09-23T14:35:00.000,,20,2025-09-23T14:35:00.000,2025-09-23T14:21:00.000,D45,DEL,VIDP,2025-09-23T14:15:00.000,1,QF5281,QFA5281,5281,6e,igo,indigo,6e6022,igo6022,6022
200,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T16:31:00.000,2025-09-23T16:31:00.000,1,,2025-09-23T16:31:00.000,2025-09-23T16:32:00.000,,BOM,VABB,2025-09-23T16:35:00.000,2,2025-09-23T14:35:00.000,2025-09-23T14:35:00.000,,20,2025-09-23T14:35:00.000,2025-09-23T14:21:00.000,D45,DEL,VIDP,2025-09-23T14:15:00.000,1,VS8736,VIR8736,8736,6e,igo,indigo,6e6022,igo6022,6022
201,,landed,arrival,6E,IGO,IndiGo,2025-09-23T16:31:00.000,2025-09-23T16:31:00.000,1,,2025-09-23T16:31:00.000,2025-09-23T16:32:00.000,,BOM,VABB,2025-09-23T16:35:00.000,2,2025-09-23T14:35:00.000,2025-09-23T14:35:00.000,,20,2025-09-23T14:35:00.000,2025-09-23T14:21:00.000,D45,DEL,VIDP,2025-09-23T14:15:00.000,1,6E6022,IGO6022,6022,,,,,,
202,,landed,arrival,UL,ALK,SriLankan Airlines,2025-09-23T16:20:00.000,2025-09-23T16:20:00.000,2,,2025-09-23T16:20:00.000,2025-09-23T16:15:00.000,,BOM,VABB,2025-09-23T16:35:00.000,2,2025-09-23T14:13:00.000,2025-09-23T14:13:00.000,,9,2025-09-23T14:13:00.000,2025-09-23T14:05:00.000,18,LKO,VILK,2025-09-23T14:05:00.000,T3,UL3635,ALK3635,3635,ai,aic,air india,ai2492,aic2492,2492
203,,landed,arrival,AI,AIC,Air India,2025-09-23T16:20:00.000,2025-09-23T16:20:00.000,2,,2025-09-23T16:20:00.000,2025-09-23T16:15:00.000,,BOM,VABB,2025-09-23T16:35:00.000,2,2025-09-23T14:13:00.000,2025-09-23T14:13:00.000,,9,2025-09-23T14:13:00.000,2025-09-23T14:05:00.000,18,LKO,VILK,2025-09-23T14:05:00.000,T3,AI2492,AIC2492,2492,,,,,,
204,,landed,arrival,AI,AIC,Air India,2025-09-23T16:39:00.000,2025-09-23T16:39:00.000,12,,2025-09-23T16:39:00.000,2025-09-23T16:37:00.000,,BOM,VABB,2025-09-23T16:40:00.000,2,2025-09-23T14:53:00.000,2025-09-23T14:53:00.000,,33,2025-09-23T14:53:00.000,2025-09-23T14:41:00.000,2,CJB,VOCB,2025-09-23T14:20:00.000,,AI684,AIC684,684,,,,,,
205,,landed,arrival,AI,AIC,Air India,2025-09-23T16:23:00.000,2025-09-23T16:23:00.000,11,,2025-09-23T16:23:00.000,2025-09-23T16:21:00.000,,BOM,VABB,2025-09-23T16:40:00.000,2,2025-09-23T14:29:00.000,2025-09-23T14:29:00.000,,10,2025-09-23T14:29:00.000,2025-09-23T14:20:00.000,28A,DEL,VIDP,2025-09-23T14:20:00.000,3,AI2441,AIC2441,2441,,,,,,
206,,landed,arrival,6E,IGO,IndiGo,2025-09-23T16:50:00.000,2025-09-23T16:50:00.000,4,6,2025-09-23T16:50:00.000,2025-09-23T16:48:00.000,,BOM,VABB,2025-09-23T16:45:00.000,2,2025-09-23T14:33:00.000,2025-09-23T14:33:00.000,,24,2025-09-23T14:33:00.000,2025-09-23T14:17:00.000,,DAC,VGHS,2025-09-23T14:10:00.000,,6E1116,IGO1116,1116,,,,,,
207,,landed,arrival,QP,AKJ,Akasa Air,2025-09-23T17:01:00.000,2025-09-23T17:01:00.000,03,11,2025-09-23T17:01:00.000,2025-09-23T17:01:00.000,,BOM,VABB,2025-09-23T16:50:00.000,1,2025-09-23T14:37:00.000,2025-09-23T14:37:00.000,,28,2025-09-23T14:37:00.000,2025-09-23T14:10:00.000,2,DBR,VEDH,2025-09-23T14:10:00.000,,QP1530,AKJ1530,1530,,,,,,
208,,landed,arrival,AI,AIC,Air India,2025-09-23T16:26:00.000,2025-09-23T16:26:00.000,1,,2025-09-23T16:26:00.000,2025-09-23T16:23:00.000,,BOM,VABB,2025-09-23T16:55:00.000,2,2025-09-23T14:16:00.000,2025-09-23T14:16:00.000,,21,2025-09-23T14:16:00.000,2025-09-23T14:05:00.000,05,PAT,VEPT,2025-09-23T13:55:00.000,,AI2676,AIC2676,2676,,,,,,
209,,landed,arrival,QP,AKJ,Akasa Air,2025-09-23T17:21:00.000,2025-09-23T17:21:00.000,05,21,2025-09-23T17:21:00.000,2025-09-23T17:22:00.000,,BOM,VABB,2025-09-23T17:00:00.000,1,2025-09-23T16:12:00.000,2025-09-23T16:12:00.000,,38,2025-09-23T16:12:00.000,2025-09-23T16:04:00.000,T1G5,AMD,VAAH,2025-09-23T15:35:00.000,1,QP1108,AKJ1108,1108,,,,,,
210,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T16:42:00.000,2025-09-23T16:42:00.000,14,,2025-09-23T16:42:00.000,2025-09-23T16:43:00.000,,BOM,VABB,2025-09-23T17:05:00.000,2,2025-09-23T14:40:00.000,2025-09-23T14:40:00.000,,,2025-09-23T14:40:00.000,2025-09-23T14:42:00.000,,IXD,VEAB,2025-09-23T14:45:00.000,,VS9216,VIR9216,9216,6e,igo,indigo,6e6938,igo6938,6938
211,,landed,arrival,6E,IGO,IndiGo,2025-09-23T16:42:00.000,2025-09-23T16:42:00.000,14,,2025-09-23T16:42:00.000,2025-09-23T16:43:00.000,,BOM,VABB,2025-09-23T17:05:00.000,2,2025-09-23T14:40:00.000,2025-09-23T14:40:00.000,,,2025-09-23T14:40:00.000,2025-09-23T14:42:00.000,,IXD,VEAB,2025-09-23T14:45:00.000,,6E6938,IGO6938,6938,,,,,,
212,,landed,arrival,JL,JTL,Jet Linx Aviation,2025-09-23T17:04:00.000,2025-09-23T17:04:00.000,12,,2025-09-23T17:04:00.000,2025-09-23T17:01:00.000,,BOM,VABB,2025-09-23T17:10:00.000,2,2025-09-23T15:36:00.000,2025-09-23T15:36:00.000,,12,2025-09-23T15:36:00.000,2025-09-23T15:20:00.000,1,BLR,VOBL,2025-09-23T15:25:00.000,T1,JL9761,JTL9761,9761,6e,igo,indigo,6e647,igo647,647
213,,landed,arrival,QF,QFA,Qantas,2025-09-23T17:04:00.000,2025-09-23T17:04:00.000,12,,2025-09-23T17:04:00.000,2025-09-23T17:01:00.000,,BOM,VABB,2025-09-23T17:10:00.000,2,2025-09-23T15:36:00.000,2025-09-23T15:36:00.000,,12,2025-09-23T15:36:00.000,2025-09-23T15:20:00.000,1,BLR,VOBL,2025-09-23T15:25:00.000,T1,QF5069,QFA5069,5069,6e,igo,indigo,6e647,igo647,647
214,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T17:04:00.000,2025-09-23T17:04:00.000,12,,2025-09-23T17:04:00.000,2025-09-23T17:01:00.000,,BOM,VABB,2025-09-23T17:10:00.000,2,2025-09-23T15:36:00.000,2025-09-23T15:36:00.000,,12,2025-09-23T15:36:00.000,2025-09-23T15:20:00.000,1,BLR,VOBL,2025-09-23T15:25:00.000,T1,VS8346,VIR8346,8346,6e,igo,indigo,6e647,igo647,647
215,,landed,arrival,6E,IGO,IndiGo,2025-09-23T17:04:00.000,2025-09-23T17:04:00.000,12,,2025-09-23T17:04:00.000,2025-09-23T17:01:00.000,,BOM,VABB,2025-09-23T17:10:00.000,2,2025-09-23T15:36:00.000,2025-09-23T15:36:00.000,,12,2025-09-23T15:36:00.000,2025-09-23T15:20:00.000,1,BLR,VOBL,2025-09-23T15:25:00.000,T1,6E647,IGO647,647,,,,,,
216,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T17:12:00.000,2025-09-23T17:12:00.000,04,,2025-09-23T17:12:00.000,2025-09-23T17:11:00.000,,BOM,VABB,2025-09-23T17:15:00.000,1,2025-09-23T15:07:00.000,2025-09-23T15:07:00.000,,3,2025-09-23T15:07:00.000,,,VTZ,VOVZ,2025-09-23T15:05:00.000,,VS8678,VIR8678,8678,6e,igo,indigo,6e5247,igo5247,5247
217,,landed,arrival,6E,IGO,IndiGo,2025-09-23T17:12:00.000,2025-09-23T17:12:00.000,04,,2025-09-23T17:12:00.000,2025-09-23T17:11:00.000,,BOM,VABB,2025-09-23T17:15:00.000,1,2025-09-23T15:07:00.000,2025-09-23T15:07:00.000,,3,2025-09-23T15:07:00.000,,,VTZ,VOVZ,2025-09-23T15:05:00.000,,6E5247,IGO5247,5247,,,,,,
218,,landed,arrival,VS,VIR,Virgin Atlantic,2025-09-23T16:48:00.000,2025-09-23T16:48:00.000,02,,2025-09-23T16:48:00.000,2025-09-23T16:48:00.000,,BOM,VABB,2025-09-23T17:15:00.000,1,2025-09-23T15:09:00.000,2025-09-23T15:09:00.000,,10,2025-09-23T15:09:00.000,2025-09-23T14:50:00.000,,MAA,VOMM,2025-09-23T15:00:00.000,T1,VS9468,VIR9468,9468,6e,igo,indigo,6e5371,igo5371,5371
219,,landed,arrival,6E,IGO,IndiGo,2025-09-23T16:48:00.000,2025-09-23T16:48:00.000,02,,2025-09-23T16:48:00.000,2025-09-23T16:48:00.000,,BOM,VABB,2025-09-23T17:15:00.000,1,2025-09-23T15:09:00.000,2025-09-23T15:09:00.000,,10,2025-09-23T15:09:00.000,2025-09-23T14:50:00.000,,MAA,VOMM,2025-09-23T15:00:00.000,T1,6E5371,IGO5371,5371,,,,,,
220,,landed,arrival,AI,AIC,Air India,2025-09-23T16:53:00.000,2025-09-23T16:53:00.000,11,,2025-09-23T16:53:00.000,2025-09-23T16:54:00.000,,BOM,VABB,2025-09-23T17:20:00.000,2,2025-09-23T15:05:00.000,2025-09-23T15:05:00.000,,10,2025-09-23T15:05:00.000,2025-09-23T14:50:00.000,37A,DEL,VIDP,2025-09-23T14:55:00.000,3,AI2420,AIC2420,2420,,,,,,
221,,landed,arrival,AI,AIC,Air India,2025-09-23T17:23:00.000,2025-09-23T17:23:00.000,1,3,2025-09-23T17:23:00.000,2025-09-23T17:24:00.000,,BOM,VABB,2025-09-23T17:20:00.000,2,2025-09-23T15:25:00.000,2025-09-23T15:25:00.000,,20,2025-09-23T15:25:00.000,2025-09-23T15:09:00.000,,VNS,VEBN,2025-09-23T15:05:00.000,,AI9519,AIC9519,9519,ix,axb,air india express,ix2547,axb2547,2547
222,,landed,arrival,IX,AXB,Air India Express,2025-09-23T17:23:00.000,2025-09-23T17:23:00.000,1,3,2025-09-23T17:23:00.000,2025-09-23T17:24:00.000,,BOM,VABB,2025-09-23T17:20:00.000,2,2025-09-23T15:25:00.000,2025-09-23T15:25:00.000,,20,2025-09-23T15:25:00.000,2025-09-23T15:09:00.000,,VNS,VEBN,2025-09-23T15:05:00.000,,IX2547,AXB2547,2547,,,,,,
223,,landed,arrival,AI,AIC,Air India,2025-09-23T17:06:00.000,2025-09-23T17:06:00.000,2,,2025-09-23T17:06:00.000,2025-09-23T17:03:00.000,,BOM,VABB,2025-09-23T17:25:00.000,2,2025-09-23T15:03:00.000,2025-09-23T15:03:00.000,,9,2025-09-23T15:03:00.000,,1,DED,VIDN,2025-09-23T14:55:00.000,,AI678,AIC678,678,,,,,,
224,,landed,arrival,AI,AIC,Air India,2025-09-23T16:58:00.000,2025-09-23T16:58:00.000,14,,2025-09-23T16:58:00.000,2025-09-23T16:58:00.000,,BOM,VABB,2025-09-23T17:25:00.000,2,2025-09-23T15:33:00.000,2025-09-23T15:33:00.000,,3,2025-09-23T15:33:00.000,2025-09-23T15:16:00.000,TG4,IXE,VOML,2025-09-23T15:30:00.000,,AI9668,AIC9668,9668,ix,axb,air india express,ix1024,axb1024,1024
225,,landed,arrival,IX,AXB,Air India Express,2025-09-23T16:58:00.000,2025-09-23T16:58:00.000,14,,2025-09-23T16:58:00.000,2025-09-23T16:58:00.000,,BOM,VABB,2025-09-23T17:25:00.000,2,2025-09-23T15:33:00.000,2025-09-23T15:33:00.000,,3,2025-09-23T15:33:00.000,2025-09-23T15:16:00.000,TG4,IXE,VOML,2025-09-23T15:30:00.000,,IX1024,AXB1024,1024,,,,,,
226,,landed,arrival,QP,AKJ,Akasa Air,2025-09-23T17:25:00.000,2025-09-23T17:25:00.000,02,,2025-09-23T17:25:00.000,2025-09-23T17:41:00.000,,BOM,VABB,2025-09-23T17:30:00.000,1,2025-09-23T15:00:00.000,2025-09-23T15:00:00.000,,20,2025-09-23T15:00:00.000,2025-09-23T14:40:00.000,,CCU,VECC,2025-09-23T14:40:00.000,,QP1926,AKJ1926,1926,,,,,,
227,,landed,arrival,SQ,SIA,Singapore Airlines,2025-09-23T16:56:00.000,2025-09-23T16:56:00.000,13,,2025-09-23T16:56:00.000,2025-09-23T16:57:00.000,,BOM,VABB,2025-09-23T17:35:00.000,2,2025-09-23T15:40:00.000,2025-09-23T15:40:00.000,,6,2025-09-23T15:40:00.000,2025-09-23T15:35:00.000,22A,HYD,VOHS,2025-09-23T15:35:00.000,,SQ4864,SIA4864,4864,ai,aic,air india,ai2878,aic2878,2878
