,codeshared,status,type,airline.iataCode,airline.icaoCode,airline.name,arrival.actualRunway,arrival.actualTime,arrival.baggage,arrival.delay,arrival.estimatedRunway,arrival.estimatedTime,arrival.gate,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.terminal,departure.actualRunway,departure.actualTime,departure.baggage,departure.delay,departure.estimatedRunway,departure.estimatedTime,departure.gate,departure.iataCode,departure.icaoCode,departure.scheduledTime,departure.terminal,flight.iataNumber,flight.icaoNumber,flight.number,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.airline.name,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,codeshared.flight.number
423,,scheduled,departure,JL,JTL,Jet Linx Aviation,,,,,,,,DEL,VIDP,2025-09-24T00:45:00.000,1,,,,,,,,BOM,VABB,2025-09-23T22:30:00.000,2,JL9280,JTL9280,9280,6e,igo,indigo,6e651,igo651,651
424,,scheduled,departure,KL,KLM,KLM,,,,,,,,DEL,VIDP,2025-09-24T00:45:00.000,1,,,,,,,,BOM,VABB,2025-09-23T22:30:00.000,2,KL3663,KLM3663,3663,6e,igo,indigo,6e651,igo651,651
425,,scheduled,departure,QF,QFA,Qantas,,,,,,,,DEL,VIDP,2025-09-24T00:45:00.000,1,,,,,,,,BOM,VABB,2025-09-23T22:30:00.000,2,QF5276,QFA5276,5276,6e,igo,indigo,6e651,igo651,651
426,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,DEL,VIDP,2025-09-24T00:45:00.000,1,,,,,,,,BOM,VABB,2025-09-23T22:30:00.000,2,VS8525,VIR8525,8525,6e,igo,indigo,6e651,igo651,651
427,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,DEL,VIDP,2025-09-24T00:45:00.000,1,,,,,,,,BOM,VABB,2025-09-23T22:30:00.000,2,6E651,IGO651,651,,,,,,
428,,cancelled,departure,SG,SEJ,SpiceJet,,,,,,,,DEL,VIDP,2025-09-24T00:45:00.000,1,,,,,,,,BOM,VABB,2025-09-23T22:35:00.000,1,SG710,SEJ710,710,,,,,,
429,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,DMM,OEDF,2025-09-23T23:45:00.000,,,,,,,,,BOM,VABB,2025-09-23T22:35:00.000,2,6E81,IGO81,81,,,,,,
430,,scheduled,departure,UL,ALK,SriLankan Airlines,,,,,,,,AMD,VAAH,2025-09-24T00:05:00.000,1,,,,,,,,BOM,VABB,2025-09-23T22:45:00.000,2,UL3640,ALK3640,3640,ai,aic,air india,ai2919,aic2919,2919
431,,scheduled,departure,AI,AIC,Air India,,,,,,,,AMD,VAAH,2025-09-24T00:05:00.000,1,,,,,,,,BOM,VABB,2025-09-23T22:45:00.000,2,AI2919,AIC2919,2919,,,,,,
432,,scheduled,departure,LH,DLH,Lufthansa,,,,,,,,DEL,VIDP,2025-09-24T01:00:00.000,3,,,,,,,,BOM,VABB,2025-09-23T22:50:00.000,2,LH5264,DLH5264,5264,ai,aic,air india,ai2986,aic2986,2986
433,,scheduled,departure,AI,AIC,Air India,,,,,,,,DEL,VIDP,2025-09-24T01:00:00.000,3,,,,,,,,BOM,VABB,2025-09-23T22:50:00.000,2,AI2986,AIC2986,2986,,,,,,
434,,scheduled,departure,EY,ETD,Etihad Airways,,,,,,,2,AUH,OMAA,2025-09-24T00:30:00.000,A,,,,18,,2025-09-23T23:08:00.000,,BOM,VABB,2025-09-23T22:50:00.000,2,EY205,ETD205,205,,,,,,
435,,scheduled,departure,SQ,SIA,Singapore Airlines,,,,,,,,MAA,VOMM,2025-09-24T00:55:00.000,4,,,,,,,,BOM,VABB,2025-09-23T22:55:00.000,2,SQ4889,SIA4889,4889,ai,aic,air india,ai639,aic639,639
436,,scheduled,departure,AI,AIC,Air India,,,,,,,,MAA,VOMM,2025-09-24T00:55:00.000,4,,,,,,,,BOM,VABB,2025-09-23T22:55:00.000,2,AI639,AIC639,639,,,,,,
437,,scheduled,departure,KL,KLM,KLM,,,,,,,,HYD,VOHS,2025-09-24T00:35:00.000,,,,,,,,,BOM,VABB,2025-09-23T23:00:00.000,1,KL4519,KLM4519,4519,6e,igo,indigo,6e5393,igo5393,5393
438,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,HYD,VOHS,2025-09-24T00:35:00.000,,,,,,,,,BOM,VABB,2025-09-23T23:00:00.000,1,VS8562,VIR8562,8562,6e,igo,indigo,6e5393,igo5393,5393
439,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,HYD,VOHS,2025-09-24T00:35:00.000,,,,,,,,,BOM,VABB,2025-09-23T23:00:00.000,1,6E5393,IGO5393,5393,,,,,,
440,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,AMD,VAAH,2025-09-24T00:25:00.000,1,,,,,,,,BOM,VABB,2025-09-23T23:00:00.000,2,VS8477,VIR8477,8477,6e,igo,indigo,6e6352,igo6352,6352
441,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,AMD,VAAH,2025-09-24T00:25:00.000,1,,,,,,,,BOM,VABB,2025-09-23T23:00:00.000,2,6E6352,IGO6352,6352,,,,,,
442,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,HAN,VVNB,2025-09-24T05:25:00.000,2,,,,,,,,BOM,VABB,2025-09-23T23:10:00.000,2,VS5650,VIR5650,5650,vn,hvn,vietnam airlines,vn972,hvn972,972
443,,scheduled,departure,VN,HVN,Vietnam Airlines,,,,,,,,HAN,VVNB,2025-09-24T05:25:00.000,2,,,,,,,,BOM,VABB,2025-09-23T23:10:00.000,2,VN972,HVN972,972,,,,,,
444,,scheduled,departure,SG,SEJ,SpiceJet,,,,,,,,DXB,OMDB,2025-09-24T01:30:00.000,1,,,,35,,2025-09-23T23:50:00.000,85A,BOM,VABB,2025-09-23T23:15:00.000,2,SG13,SEJ13,13,,,,,,
445,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,LKO,VILK,2025-09-24T01:25:00.000,3,,,,,,,,BOM,VABB,2025-09-23T23:15:00.000,2,VS8246,VIR8246,8246,6e,igo,indigo,6e677,igo677,677
446,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,LKO,VILK,2025-09-24T01:25:00.000,3,,,,,,,,BOM,VABB,2025-09-23T23:15:00.000,2,6E677,IGO677,677,,,,,,
447,,scheduled,departure,GA,GIA,Garuda Indonesia,,,,,,,,KUL,WMKK,2025-09-24T07:25:00.000,1,,,,,,2025-09-23T23:25:00.000,,BOM,VABB,2025-09-23T23:25:00.000,2,GA8878,GIA8878,8878,mh,mas,malaysia airlines,mh195,mas195,195
448,,scheduled,departure,MH,MAS,Malaysia Airlines,,,,,,,,KUL,WMKK,2025-09-24T07:25:00.000,1,,,,,,2025-09-23T23:25:00.000,,BOM,VABB,2025-09-23T23:25:00.000,2,MH195,MAS195,195,,,,,,
449,,scheduled,departure,AI,AIC,Air India,,,8A,,,,D13,BLR,VOBL,2025-09-24T01:35:00.000,2,,,,,,,,BOM,VABB,2025-09-23T23:30:00.000,2,AI2857,AIC2857,2857,,,,,,
450,,scheduled,departure,AC,ACA,Air Canada,,,,,,,,BKK,VTBS,2025-09-24T05:35:00.000,,,,,,,,,BOM,VABB,2025-09-23T23:35:00.000,2,AC7447,ACA7447,7447,tg,tha,thai airways international,tg318,tha318,318
451,,scheduled,departure,BR,EVA,EVA Air,,,,,,,,BKK,VTBS,2025-09-24T05:35:00.000,,,,,,,,,BOM,VABB,2025-09-23T23:35:00.000,2,BR3408,EVA3408,3408,tg,tha,thai airways international,tg318,tha318,318
452,,scheduled,departure,NH,ANA,ANA,,,,,,,,BKK,VTBS,2025-09-24T05:35:00.000,,,,,,,,,BOM,VABB,2025-09-23T23:35:00.000,2,NH5950,ANA5950,5950,tg,tha,thai airways international,tg318,tha318,318
453,,scheduled,departure,OZ,AAR,Asiana Airlines,,,,,,,,BKK,VTBS,2025-09-24T05:35:00.000,,,,,,,,,BOM,VABB,2025-09-23T23:35:00.000,2,OZ6775,AAR6775,6775,tg,tha,thai airways international,tg318,tha318,318
454,,scheduled,departure,TG,THA,Thai Airways International,,,,,,,,BKK,VTBS,2025-09-24T05:35:00.000,,,,,,,,,BOM,VABB,2025-09-23T23:35:00.000,2,TG318,THA318,318,,,,,,
455,,scheduled,departure,GA,GIA,Garuda Indonesia,,,,,,,,SIN,WSSS,2025-09-24T07:40:00.000,,,,,,,,,BOM,VABB,2025-09-23T23:40:00.000,2,GA8973,GIA8973,8973,sq,sia,singapore airlines,sq423,sia423,423
456,,scheduled,departure,NH,ANA,ANA,,,,,,,,SIN,WSSS,2025-09-24T07:40:00.000,,,,,,,,,BOM,VABB,2025-09-23T23:40:00.000,2,NH6277,ANA6277,6277,sq,sia,singapore airlines,sq423,sia423,423
457,,scheduled,departure,NZ,ANZ,Air New Zealand,,,,,,,,SIN,WSSS,2025-09-24T07:40:00.000,,,,,,,,,BOM,VABB,2025-09-23T23:40:00.000,2,NZ3203,ANZ3203,3203,sq,sia,singapore airlines,sq423,sia423,423
458,,scheduled,departure,SQ,SIA,Singapore Airlines,,,,,,,,SIN,WSSS,2025-09-24T07:40:00.000,,,,,,,,,BOM,VABB,2025-09-23T23:40:00.000,2,SQ423,SIA423,423,,,,,,
459,,scheduled,departure,JL,JTL,Jet Linx Aviation,,,,,,,,DEL,VIDP,2025-09-24T02:00:00.000,1,,,,,,,,BOM,VABB,2025-09-23T23:45:00.000,2,JL8463,JTL8463,8463,6e,igo,indigo,6e2007,igo2007,2007
460,,scheduled,departure,QF,QFA,Qantas,,,,,,,,DEL,VIDP,2025-09-24T02:00:00.000,1,,,,,,,,BOM,VABB,2025-09-23T23:45:00.000,2,QF5284,QFA5284,5284,6e,igo,indigo,6e2007,igo2007,2007
461,,scheduled,departure,TK,THY,Turkish Airlines,,,,,,,,DEL,VIDP,2025-09-24T02:00:00.000,1,,,,,,,,BOM,VABB,2025-09-23T23:45:00.000,2,TK4735,THY4735,4735,6e,igo,indigo,6e2007,igo2007,2007
462,,scheduled,departure,VS,VIR,Virgin Atlantic,,,,,,,,DEL,VIDP,2025-09-24T02:00:00.000,1,,,,,,,,BOM,VABB,2025-09-23T23:45:00.000,2,VS8532,VIR8532,8532,6e,igo,indigo,6e2007,igo2007,2007
463,,scheduled,departure,6E,IGO,IndiGo,,,,,,,,DEL,VIDP,2025-09-24T02:00:00.000,1,,,,,,,,BOM,VABB,2025-09-23T23:45:00.000,2,6E2007,IGO2007,2007,,,,,,
464,,scheduled,departure,QP,AKJ,Akasa Air,,,1,,,,A3,BLR,VOBL,2025-09-24T01:55:00.000,1,,,,,,,,BOM,VABB,2025-09-23T23:55:00.000,1,QP1738,AKJ1738,1738,,,,,,
465,,scheduled,departure,JL,JTL,Jet Linx Aviation,,,6A,,,,A3,BLR,VOBL,2025-09-24T02:05:00.000,1,,,,,,,,BOM,VABB,2025-09-24T00:05:00.000,2,JL9746,JTL9746,9746,6e,igo,indigo,6e697,igo697,697
466,,scheduled,departure,QF,QFA,Qantas,,,6A,,,,A3,BLR,VOBL,2025-09-24T02:05:00.000,1,,,,,,,,BOM,VABB,2025-09-24T00:05:00.000,2,QF5066,QFA5066,5066,6e,igo,indigo,6e697,igo697,697
467,,scheduled,departure,VS,VIR,Virgin Atlantic,,,6A,,,,A3,BLR,VOBL,2025-09-24T02:05:00.000,1,,,,,,,,BOM,VABB,2025-09-24T00:05:00.000,2,VS8501,VIR8501,8501,6e,igo,indigo,6e697,igo697,697
468,,scheduled,departure,6E,IGO,IndiGo,,,6A,,,,A3,BLR,VOBL,2025-09-24T02:05:00.000,1,,,,,,,,BOM,VABB,2025-09-24T00:05:00.000,2,6E697,IGO697,697,,,,,,
469,,scheduled,departure,SL,TLM,Thai Lion Air,,,,,,,,DMK,VTBD,2025-09-24T06:00:00.000,1,,,,,,,,BOM,VABB,2025-09-24T00:10:00.000,2,SL219,TLM219,219,,,,,,
470,,scheduled,departure,QP,AKJ,Akasa Air,,,,,,,,COK,VOCI,2025-09-24T02:20:00.000,1,,,,,,,,BOM,VABB,2025-09-24T00:25:00.000,1,QP1520,AKJ1520,1520,,,,,,
471,,scheduled,departure,TK,THY,Turkish Airlines,,,,,,,,IST,LTFM,2025-09-24T04:55:00.000,,,,,,,,,BOM,VABB,2025-09-24T00:25:00.000,,TK6233,THY6233,6233,,,,,,
472,,scheduled,departure,QP,AKJ,Akasa Air,,,,,,,,CCU,VECC,2025-09-24T03:30:00.000,,,,,,,,,BOM,VABB,2025-09-24T00:35:00.000,1,QP1172,AKJ1172,1172,,,,,,
473,,scheduled,departure,AI,AIC,Air India,,,,,,,,DEL,VIDP,2025-09-24T02:55:00.000,3,,,,,,,,BOM,VABB,2025-09-24T00:35:00.000,2,AI9485,AIC9485,9485,ix,axb,air india express,ix1124,axb1124,1124
474,,scheduled,departure,IX,AXB,Air India Express,,,,,,,,DEL,VIDP,2025-09-24T02:55:00.000,3,,,,,,,,BOM,VABB,2025-09-24T00:35:00.000,2,IX1124,AXB1124,1124,,,,,,
