status,type,airline.iataCode,airline.name,arrival.actualTime,arrival.delay,arrival.estimatedTime,arrival.iataCode,arrival.scheduledTime,departure.actualTime,departure.delay,departure.estimatedTime,departure.iataCode,departure.scheduledTime,flight.iataNumber,orig_country,dest_country,departure_hour,arrival_hour,departure_delay_flag,arrival_delay_flag,total_delay,flight_type,flight_duration
landed,arrival,AI,Air India,2025-09-23 14:33:00,,2025-09-23 14:29:00,BOM,2025-09-23 15:00:00,2025-09-23 12:52:00,18.0,2025-09-23 12:37:00,DEL,2025-09-23 12:35:00,AI2993,India,India,12,15,True,False,18.0,Domestic,101.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 15:17:00,13.0,2025-09-23 15:17:00,BOM,2025-09-23 15:05:00,2025-09-23 13:20:00,46.0,2025-09-23 13:05:00,IXC,2025-09-23 12:35:00,VS9204,India,India,12,15,True,True,59.0,Domestic,117.0
landed,arrival,6E,IndiGo,2025-09-23 15:17:00,13.0,2025-09-23 15:17:00,BOM,2025-09-23 15:05:00,2025-09-23 13:20:00,46.0,2025-09-23 13:05:00,IXC,2025-09-23 12:35:00,6E6382,India,India,12,15,True,True,59.0,Domestic,117.0
landed,arrival,AI,Air India,2025-09-23 15:35:00,25.0,2025-09-23 15:35:00,BOM,2025-09-23 15:10:00,2025-09-23 14:22:00,62.0,2025-09-23 14:00:00,HYD,2025-09-23 13:20:00,AI2445,India,India,13,15,True,True,87.0,Domestic,73.0
landed,arrival,AI,Air India,2025-09-23 15:29:00,14.0,2025-09-23 15:28:00,BOM,2025-09-23 15:15:00,2025-09-23 14:29:00,45.0,2025-09-23 14:15:00,GOI,2025-09-23 13:45:00,AI9530,India,India,13,15,True,True,59.0,Domestic,60.0
landed,arrival,IX,Air India Express,2025-09-23 15:29:00,14.0,2025-09-23 15:28:00,BOM,2025-09-23 15:15:00,2025-09-23 14:29:00,45.0,2025-09-23 14:15:00,GOI,2025-09-23 13:45:00,IX1214,India,India,13,15,True,True,59.0,Domestic,60.0
landed,arrival,6E,IndiGo,2025-09-23 15:27:00,13.0,2025-09-23 15:26:00,BOM,2025-09-23 15:15:00,2025-09-23 13:34:00,24.0,2025-09-23 13:30:00,TRZ,2025-09-23 13:10:00,6E6119,India,India,13,15,True,True,37.0,Domestic,113.0
landed,arrival,6E,IndiGo,2025-09-23 15:34:00,14.0,2025-09-23 15:34:00,BOM,2025-09-23 15:20:00,2025-09-23 12:48:00,29.0,2025-09-23 12:20:00,BKK,2025-09-23 12:20:00,6E1052,Thailand,India,12,15,True,True,43.0,International,166.0
landed,arrival,BA,British Airways,2025-09-23 14:53:00,,2025-09-23 14:53:00,BOM,2025-09-23 15:20:00,2025-09-23 13:23:00,23.0,2025-09-23 13:06:00,DEL,2025-09-23 13:00:00,BA8780,India,India,13,15,True,False,23.0,Domestic,90.0
landed,arrival,JL,Jet Linx Aviation,2025-09-23 14:53:00,,2025-09-23 14:53:00,BOM,2025-09-23 15:20:00,2025-09-23 13:23:00,23.0,2025-09-23 13:06:00,DEL,2025-09-23 13:00:00,JL9265,India,India,13,15,True,False,23.0,Domestic,90.0
landed,arrival,QF,Qantas,2025-09-23 14:53:00,,2025-09-23 14:53:00,BOM,2025-09-23 15:20:00,2025-09-23 13:23:00,23.0,2025-09-23 13:06:00,DEL,2025-09-23 13:00:00,QF5273,India,India,13,15,True,False,23.0,Domestic,90.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 14:53:00,,2025-09-23 14:53:00,BOM,2025-09-23 15:20:00,2025-09-23 13:23:00,23.0,2025-09-23 13:06:00,DEL,2025-09-23 13:00:00,VS8730,India,India,13,15,True,False,23.0,Domestic,90.0
landed,arrival,6E,IndiGo,2025-09-23 14:53:00,,2025-09-23 14:53:00,BOM,2025-09-23 15:20:00,2025-09-23 13:23:00,23.0,2025-09-23 13:06:00,DEL,2025-09-23 13:00:00,6E6676,India,India,13,15,True,False,23.0,Domestic,90.0
landed,arrival,AI,Air India,2025-09-23 15:08:00,,2025-09-23 15:10:00,BOM,2025-09-23 15:30:00,2025-09-23 13:37:00,23.0,2025-09-23 13:30:00,DEL,2025-09-23 13:15:00,AI2951,India,India,13,15,True,False,23.0,Domestic,91.0
landed,arrival,QP,Akasa Air,2025-09-23 15:02:00,,2025-09-23 15:01:00,BOM,2025-09-23 15:30:00,2025-09-23 12:32:00,22.0,2025-09-23 12:10:00,IXB,2025-09-23 12:10:00,QP1447,India,India,12,15,True,False,22.0,Domestic,150.0
landed,arrival,AI,Air India,2025-09-23 15:06:00,,2025-09-23 15:04:00,BOM,2025-09-23 15:35:00,2025-09-23 13:47:00,13.0,2025-09-23 13:34:00,JAI,2025-09-23 13:35:00,AI2636,India,India,13,15,True,False,13.0,Domestic,79.0
landed,arrival,6E,IndiGo,2025-09-23 15:12:00,,2025-09-23 15:12:00,BOM,2025-09-23 15:35:00,2025-09-23 11:01:00,21.0,2025-09-23 10:40:00,DXB,2025-09-23 10:40:00,6E1452,United Arab Emirates,India,10,15,True,False,21.0,International,251.0
landed,arrival,BA,British Airways,2025-09-23 16:02:00,23.0,2025-09-23 16:03:00,BOM,2025-09-23 15:40:00,2025-09-23 13:51:00,26.0,2025-09-23 13:40:00,TRV,2025-09-23 13:25:00,BA8001,India,India,13,15,True,True,49.0,Domestic,131.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 16:02:00,23.0,2025-09-23 16:03:00,BOM,2025-09-23 15:40:00,2025-09-23 13:51:00,26.0,2025-09-23 13:40:00,TRV,2025-09-23 13:25:00,VS9560,India,India,13,15,True,True,49.0,Domestic,131.0
landed,arrival,6E,IndiGo,2025-09-23 16:02:00,23.0,2025-09-23 16:03:00,BOM,2025-09-23 15:40:00,2025-09-23 13:51:00,26.0,2025-09-23 13:40:00,TRV,2025-09-23 13:25:00,6E627,India,India,13,15,True,True,49.0,Domestic,131.0
landed,arrival,6E,IndiGo,2025-09-23 15:20:00,,2025-09-23 15:18:00,BOM,2025-09-23 15:40:00,2025-09-23 06:46:00,6.0,2025-09-23 06:29:00,NBO,2025-09-23 06:40:00,6E1854,Kenya,India,6,15,True,False,6.0,International,514.0
landed,arrival,JL,Jet Linx Aviation,2025-09-23 15:56:00,12.0,2025-09-23 15:56:00,BOM,2025-09-23 15:45:00,2025-09-23 14:27:00,27.0,2025-09-23 14:10:00,BLR,2025-09-23 14:00:00,JL9759,India,India,14,15,True,True,39.0,Domestic,89.0
landed,arrival,QF,Qantas,2025-09-23 15:56:00,12.0,2025-09-23 15:56:00,BOM,2025-09-23 15:45:00,2025-09-23 14:27:00,27.0,2025-09-23 14:10:00,BLR,2025-09-23 14:00:00,QF5055,India,India,14,15,True,True,39.0,Domestic,89.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 15:56:00,12.0,2025-09-23 15:56:00,BOM,2025-09-23 15:45:00,2025-09-23 14:27:00,27.0,2025-09-23 14:10:00,BLR,2025-09-23 14:00:00,VS8340,India,India,14,15,True,True,39.0,Domestic,89.0
landed,arrival,6E,IndiGo,2025-09-23 15:56:00,12.0,2025-09-23 15:56:00,BOM,2025-09-23 15:45:00,2025-09-23 14:27:00,27.0,2025-09-23 14:10:00,BLR,2025-09-23 14:00:00,6E5218,India,India,14,15,True,True,39.0,Domestic,89.0
landed,arrival,AI,Air India,2025-09-23 15:44:00,,2025-09-23 15:42:00,BOM,2025-09-23 15:50:00,2025-09-23 14:08:00,24.0,2025-09-23 13:38:00,BLR,2025-09-23 13:45:00,AI2630,India,India,13,15,True,False,24.0,Domestic,96.0
landed,arrival,6E,IndiGo,2025-09-23 16:10:00,20.0,2025-09-23 16:09:00,BOM,2025-09-23 15:50:00,2025-09-23 14:21:00,27.0,2025-09-23 14:10:00,AGR,2025-09-23 13:55:00,6E5338,India,India,13,15,True,True,47.0,Domestic,109.0
landed,arrival,AI,Air India,2025-09-23 15:41:00,,2025-09-23 15:41:00,BOM,2025-09-23 15:55:00,2025-09-23 13:49:00,24.0,2025-09-23 13:37:00,VNS,2025-09-23 13:25:00,AI696,India,India,13,15,True,False,24.0,Domestic,112.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 15:46:00,,2025-09-23 15:42:00,BOM,2025-09-23 15:55:00,2025-09-23 13:48:00,8.0,2025-09-23 13:40:00,LKO,2025-09-23 13:40:00,VS9382,India,India,13,15,True,False,8.0,Domestic,118.0
landed,arrival,6E,IndiGo,2025-09-23 15:46:00,,2025-09-23 15:42:00,BOM,2025-09-23 15:55:00,2025-09-23 13:48:00,8.0,2025-09-23 13:40:00,LKO,2025-09-23 13:40:00,6E5302,India,India,13,15,True,False,8.0,Domestic,118.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 16:12:00,8.0,2025-09-23 16:13:00,BOM,2025-09-23 16:05:00,2025-09-23 14:50:00,26.0,2025-09-23 14:35:00,HYD,2025-09-23 14:25:00,VS9118,India,India,14,16,True,True,34.0,Domestic,82.0
landed,arrival,6E,IndiGo,2025-09-23 16:12:00,8.0,2025-09-23 16:13:00,BOM,2025-09-23 16:05:00,2025-09-23 14:50:00,26.0,2025-09-23 14:35:00,HYD,2025-09-23 14:25:00,6E5099,India,India,14,16,True,True,34.0,Domestic,82.0
landed,arrival,OG,Star Air,2025-09-23 15:55:00,,2025-09-23 15:52:00,BOM,2025-09-23 16:05:00,2025-09-23 14:58:00,,2025-09-23 15:00:00,KLH,2025-09-23 15:00:00,OG162,India,India,15,16,False,False,0.0,Domestic,57.0
landed,arrival,BA,British Airways,2025-09-23 16:12:00,7.0,2025-09-23 16:08:00,BOM,2025-09-23 16:05:00,2025-09-23 14:16:00,32.0,2025-09-23 14:04:00,COK,2025-09-23 13:45:00,BA8000,India,India,13,16,True,True,39.0,Domestic,116.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 16:12:00,7.0,2025-09-23 16:08:00,BOM,2025-09-23 16:05:00,2025-09-23 14:16:00,32.0,2025-09-23 14:04:00,COK,2025-09-23 13:45:00,VS8664,India,India,13,16,True,True,39.0,Domestic,116.0
landed,arrival,6E,IndiGo,2025-09-23 16:12:00,7.0,2025-09-23 16:08:00,BOM,2025-09-23 16:05:00,2025-09-23 14:16:00,32.0,2025-09-23 14:04:00,COK,2025-09-23 13:45:00,6E674,India,India,13,16,True,True,39.0,Domestic,116.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 16:21:00,11.0,2025-09-23 16:21:00,BOM,2025-09-23 16:10:00,2025-09-23 14:46:00,27.0,2025-09-23 14:25:00,JDH,2025-09-23 14:20:00,VS9320,India,India,14,16,True,True,38.0,Domestic,95.0
landed,arrival,6E,IndiGo,2025-09-23 16:21:00,11.0,2025-09-23 16:21:00,BOM,2025-09-23 16:10:00,2025-09-23 14:46:00,27.0,2025-09-23 14:25:00,JDH,2025-09-23 14:20:00,6E6259,India,India,14,16,True,True,38.0,Domestic,95.0
landed,arrival,QP,Akasa Air,2025-09-23 15:59:00,,2025-09-23 16:00:00,BOM,2025-09-23 16:15:00,2025-09-23 14:06:00,12.0,2025-09-23 13:55:00,LKO,2025-09-23 13:55:00,QP1153,India,India,13,16,True,False,12.0,Domestic,113.0
landed,arrival,TK,Turkish Airlines,2025-09-23 15:48:00,,2025-09-23 15:49:00,BOM,2025-09-23 16:15:00,2025-09-23 13:39:00,20.0,2025-09-23 13:30:00,ATQ,2025-09-23 13:20:00,TK4699,India,India,13,16,True,False,20.0,Domestic,129.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 15:48:00,,2025-09-23 15:49:00,BOM,2025-09-23 16:15:00,2025-09-23 13:39:00,20.0,2025-09-23 13:30:00,ATQ,2025-09-23 13:20:00,VS8218,India,India,13,16,True,False,20.0,Domestic,129.0
landed,arrival,6E,IndiGo,2025-09-23 15:48:00,,2025-09-23 15:49:00,BOM,2025-09-23 16:15:00,2025-09-23 13:39:00,20.0,2025-09-23 13:30:00,ATQ,2025-09-23 13:20:00,6E233,India,India,13,16,True,False,20.0,Domestic,129.0
scheduled,arrival,VS,Virgin Atlantic,,70.0,2025-09-23 17:30:00,BOM,2025-09-23 16:20:00,2025-09-23 15:16:00,107.0,2025-09-23 15:10:00,CCU,2025-09-23 13:30:00,VS8629,India,India,13,16,True,True,177.0,Domestic,
scheduled,arrival,6E,IndiGo,,70.0,2025-09-23 17:30:00,BOM,2025-09-23 16:20:00,2025-09-23 15:16:00,107.0,2025-09-23 15:10:00,CCU,2025-09-23 13:30:00,6E5227,India,India,13,16,True,True,177.0,Domestic,
landed,arrival,VS,Virgin Atlantic,2025-09-23 16:18:00,,2025-09-23 16:18:00,BOM,2025-09-23 16:30:00,2025-09-23 14:31:00,1.0,2025-09-23 14:30:00,GWL,2025-09-23 14:30:00,VS8637,India,India,14,16,True,False,1.0,Domestic,107.0
landed,arrival,6E,IndiGo,2025-09-23 16:18:00,,2025-09-23 16:18:00,BOM,2025-09-23 16:30:00,2025-09-23 14:31:00,1.0,2025-09-23 14:30:00,GWL,2025-09-23 14:30:00,6E5265,India,India,14,16,True,False,1.0,Domestic,107.0
landed,arrival,JL,Jet Linx Aviation,2025-09-23 16:31:00,,2025-09-23 16:32:00,BOM,2025-09-23 16:35:00,2025-09-23 14:35:00,20.0,2025-09-23 14:21:00,DEL,2025-09-23 14:15:00,JL9267,India,India,14,16,True,False,20.0,Domestic,116.0
landed,arrival,QF,Qantas,2025-09-23 16:31:00,,2025-09-23 16:32:00,BOM,2025-09-23 16:35:00,2025-09-23 14:35:00,20.0,2025-09-23 14:21:00,DEL,2025-09-23 14:15:00,QF5281,India,India,14,16,True,False,20.0,Domestic,116.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 16:31:00,,2025-09-23 16:32:00,BOM,2025-09-23 16:35:00,2025-09-23 14:35:00,20.0,2025-09-23 14:21:00,DEL,2025-09-23 14:15:00,VS8736,India,India,14,16,True,False,20.0,Domestic,116.0
landed,arrival,6E,IndiGo,2025-09-23 16:31:00,,2025-09-23 16:32:00,BOM,2025-09-23 16:35:00,2025-09-23 14:35:00,20.0,2025-09-23 14:21:00,DEL,2025-09-23 14:15:00,6E6022,India,India,14,16,True,False,20.0,Domestic,116.0
landed,arrival,UL,SriLankan Airlines,2025-09-23 16:20:00,,2025-09-23 16:15:00,BOM,2025-09-23 16:35:00,2025-09-23 14:13:00,9.0,2025-09-23 14:05:00,LKO,2025-09-23 14:05:00,UL3635,India,India,14,16,True,False,9.0,Domestic,127.0
landed,arrival,AI,Air India,2025-09-23 16:20:00,,2025-09-23 16:15:00,BOM,2025-09-23 16:35:00,2025-09-23 14:13:00,9.0,2025-09-23 14:05:00,LKO,2025-09-23 14:05:00,AI2492,India,India,14,16,True,False,9.0,Domestic,127.0
landed,arrival,AI,Air India,2025-09-23 16:39:00,,2025-09-23 16:37:00,BOM,2025-09-23 16:40:00,2025-09-23 14:53:00,33.0,2025-09-23 14:41:00,CJB,2025-09-23 14:20:00,AI684,India,India,14,16,True,False,33.0,Domestic,106.0
landed,arrival,AI,Air India,2025-09-23 16:23:00,,2025-09-23 16:21:00,BOM,2025-09-23 16:40:00,2025-09-23 14:29:00,10.0,2025-09-23 14:20:00,DEL,2025-09-23 14:20:00,AI2441,India,India,14,16,True,False,10.0,Domestic,114.0
landed,arrival,6E,IndiGo,2025-09-23 16:50:00,6.0,2025-09-23 16:48:00,BOM,2025-09-23 16:45:00,2025-09-23 14:33:00,24.0,2025-09-23 14:17:00,DAC,2025-09-23 14:10:00,6E1116,Bangladesh,India,14,16,True,True,30.0,International,137.0
landed,arrival,QP,Akasa Air,2025-09-23 17:01:00,11.0,2025-09-23 17:01:00,BOM,2025-09-23 16:50:00,2025-09-23 14:37:00,28.0,2025-09-23 14:10:00,DBR,2025-09-23 14:10:00,QP1530,,India,14,16,True,True,39.0,International,144.0
landed,arrival,AI,Air India,2025-09-23 16:26:00,,2025-09-23 16:23:00,BOM,2025-09-23 16:55:00,2025-09-23 14:16:00,21.0,2025-09-23 14:05:00,PAT,2025-09-23 13:55:00,AI2676,India,India,13,16,True,False,21.0,Domestic,130.0
landed,arrival,QP,Akasa Air,2025-09-23 17:21:00,21.0,2025-09-23 17:22:00,BOM,2025-09-23 17:00:00,2025-09-23 16:12:00,38.0,2025-09-23 16:04:00,AMD,2025-09-23 15:35:00,QP1108,India,India,15,17,True,True,59.0,Domestic,69.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 16:42:00,,2025-09-23 16:43:00,BOM,2025-09-23 17:05:00,2025-09-23 14:40:00,,2025-09-23 14:42:00,IXD,2025-09-23 14:45:00,VS9216,India,India,14,17,False,False,0.0,Domestic,122.0
landed,arrival,6E,IndiGo,2025-09-23 16:42:00,,2025-09-23 16:43:00,BOM,2025-09-23 17:05:00,2025-09-23 14:40:00,,2025-09-23 14:42:00,IXD,2025-09-23 14:45:00,6E6938,India,India,14,17,False,False,0.0,Domestic,122.0
landed,arrival,JL,Jet Linx Aviation,2025-09-23 17:04:00,,2025-09-23 17:01:00,BOM,2025-09-23 17:10:00,2025-09-23 15:36:00,12.0,2025-09-23 15:20:00,BLR,2025-09-23 15:25:00,JL9761,India,India,15,17,True,False,12.0,Domestic,88.0
landed,arrival,QF,Qantas,2025-09-23 17:04:00,,2025-09-23 17:01:00,BOM,2025-09-23 17:10:00,2025-09-23 15:36:00,12.0,2025-09-23 15:20:00,BLR,2025-09-23 15:25:00,QF5069,India,India,15,17,True,False,12.0,Domestic,88.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 17:04:00,,2025-09-23 17:01:00,BOM,2025-09-23 17:10:00,2025-09-23 15:36:00,12.0,2025-09-23 15:20:00,BLR,2025-09-23 15:25:00,VS8346,India,India,15,17,True,False,12.0,Domestic,88.0
landed,arrival,6E,IndiGo,2025-09-23 17:04:00,,2025-09-23 17:01:00,BOM,2025-09-23 17:10:00,2025-09-23 15:36:00,12.0,2025-09-23 15:20:00,BLR,2025-09-23 15:25:00,6E647,India,India,15,17,True,False,12.0,Domestic,88.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 17:12:00,,2025-09-23 17:11:00,BOM,2025-09-23 17:15:00,2025-09-23 15:07:00,3.0,,VTZ,2025-09-23 15:05:00,VS8678,India,India,15,17,True,False,3.0,Domestic,125.0
landed,arrival,6E,IndiGo,2025-09-23 17:12:00,,2025-09-23 17:11:00,BOM,2025-09-23 17:15:00,2025-09-23 15:07:00,3.0,,VTZ,2025-09-23 15:05:00,6E5247,India,India,15,17,True,False,3.0,Domestic,125.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 16:48:00,,2025-09-23 16:48:00,BOM,2025-09-23 17:15:00,2025-09-23 15:09:00,10.0,2025-09-23 14:50:00,MAA,2025-09-23 15:00:00,VS9468,India,India,15,17,True,False,10.0,Domestic,99.0
landed,arrival,6E,IndiGo,2025-09-23 16:48:00,,2025-09-23 16:48:00,BOM,2025-09-23 17:15:00,2025-09-23 15:09:00,10.0,2025-09-23 14:50:00,MAA,2025-09-23 15:00:00,6E5371,India,India,15,17,True,False,10.0,Domestic,99.0
landed,arrival,AI,Air India,2025-09-23 16:53:00,,2025-09-23 16:54:00,BOM,2025-09-23 17:20:00,2025-09-23 15:05:00,10.0,2025-09-23 14:50:00,DEL,2025-09-23 14:55:00,AI2420,India,India,14,17,True,False,10.0,Domestic,108.0
landed,arrival,AI,Air India,2025-09-23 17:23:00,3.0,2025-09-23 17:24:00,BOM,2025-09-23 17:20:00,2025-09-23 15:25:00,20.0,2025-09-23 15:09:00,VNS,2025-09-23 15:05:00,AI9519,India,India,15,17,True,True,23.0,Domestic,118.0
landed,arrival,IX,Air India Express,2025-09-23 17:23:00,3.0,2025-09-23 17:24:00,BOM,2025-09-23 17:20:00,2025-09-23 15:25:00,20.0,2025-09-23 15:09:00,VNS,2025-09-23 15:05:00,IX2547,India,India,15,17,True,True,23.0,Domestic,118.0
landed,arrival,AI,Air India,2025-09-23 17:06:00,,2025-09-23 17:03:00,BOM,2025-09-23 17:25:00,2025-09-23 15:03:00,9.0,,DED,2025-09-23 14:55:00,AI678,India,India,14,17,True,False,9.0,Domestic,123.0
landed,arrival,AI,Air India,2025-09-23 16:58:00,,2025-09-23 16:58:00,BOM,2025-09-23 17:25:00,2025-09-23 15:33:00,3.0,2025-09-23 15:16:00,IXE,2025-09-23 15:30:00,AI9668,India,India,15,17,True,False,3.0,Domestic,85.0
landed,arrival,IX,Air India Express,2025-09-23 16:58:00,,2025-09-23 16:58:00,BOM,2025-09-23 17:25:00,2025-09-23 15:33:00,3.0,2025-09-23 15:16:00,IXE,2025-09-23 15:30:00,IX1024,India,India,15,17,True,False,3.0,Domestic,85.0
landed,arrival,QP,Akasa Air,2025-09-23 17:25:00,,2025-09-23 17:41:00,BOM,2025-09-23 17:30:00,2025-09-23 15:00:00,20.0,2025-09-23 14:40:00,CCU,2025-09-23 14:40:00,QP1926,India,India,14,17,True,False,20.0,Domestic,145.0
landed,arrival,SQ,Singapore Airlines,2025-09-23 16:56:00,,2025-09-23 16:57:00,BOM,2025-09-23 17:35:00,2025-09-23 15:40:00,6.0,2025-09-23 15:35:00,HYD,2025-09-23 15:35:00,SQ4864,India,India,15,17,True,False,6.0,Domestic,76.0
landed,arrival,AI,Air India,2025-09-23 16:56:00,,2025-09-23 16:57:00,BOM,2025-09-23 17:35:00,2025-09-23 15:40:00,6.0,2025-09-23 15:35:00,HYD,2025-09-23 15:35:00,AI2878,India,India,15,17,True,False,6.0,Domestic,76.0
scheduled,arrival,AI,Air India,,31.0,2025-09-23 18:05:00,BOM,2025-09-23 17:35:00,2025-09-23 15:56:00,56.0,2025-09-23 15:56:00,BBI,2025-09-23 15:00:00,AI9417,India,India,15,17,True,True,87.0,Domestic,
scheduled,arrival,IX,Air India Express,,31.0,2025-09-23 18:05:00,BOM,2025-09-23 17:35:00,2025-09-23 15:56:00,56.0,2025-09-23 15:56:00,BBI,2025-09-23 15:00:00,IX1243,India,India,15,17,True,True,87.0,Domestic,
scheduled,arrival,EK,Emirates,,24.0,2025-09-23 18:04:00,BOM,2025-09-23 17:40:00,2025-09-23 13:40:00,41.0,2025-09-23 13:16:00,DXB,2025-09-23 13:00:00,EK502,United Arab Emirates,India,13,17,True,True,65.0,International,
landed,arrival,AI,Air India,2025-09-23 17:12:00,,2025-09-23 17:12:00,BOM,2025-09-23 17:40:00,2025-09-23 12:12:00,43.0,2025-09-23 11:30:00,NRT,2025-09-23 11:30:00,AI8001,Japan,India,11,17,True,False,43.0,International,300.0
landed,arrival,NH,ANA,2025-09-23 17:12:00,,2025-09-23 17:12:00,BOM,2025-09-23 17:40:00,2025-09-23 12:12:00,43.0,2025-09-23 11:30:00,NRT,2025-09-23 11:30:00,NH829,Japan,India,11,17,True,False,43.0,International,300.0
landed,arrival,AF,Air France,2025-09-23 17:53:00,13.0,2025-09-23 17:53:00,BOM,2025-09-23 17:40:00,2025-09-23 16:43:00,14.0,2025-09-23 16:36:00,GOI,2025-09-23 16:30:00,AF6070,India,India,16,17,True,True,27.0,Domestic,70.0
landed,arrival,BA,British Airways,2025-09-23 17:53:00,13.0,2025-09-23 17:53:00,BOM,2025-09-23 17:40:00,2025-09-23 16:43:00,14.0,2025-09-23 16:36:00,GOI,2025-09-23 16:30:00,BA8015,India,India,16,17,True,True,27.0,Domestic,70.0
landed,arrival,MH,Malaysia Airlines,2025-09-23 17:53:00,13.0,2025-09-23 17:53:00,BOM,2025-09-23 17:40:00,2025-09-23 16:43:00,14.0,2025-09-23 16:36:00,GOI,2025-09-23 16:30:00,MH5284,India,India,16,17,True,True,27.0,Domestic,70.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 17:53:00,13.0,2025-09-23 17:53:00,BOM,2025-09-23 17:40:00,2025-09-23 16:43:00,14.0,2025-09-23 16:36:00,GOI,2025-09-23 16:30:00,VS9023,India,India,16,17,True,True,27.0,Domestic,70.0
landed,arrival,6E,IndiGo,2025-09-23 17:53:00,13.0,2025-09-23 17:53:00,BOM,2025-09-23 17:40:00,2025-09-23 16:43:00,14.0,2025-09-23 16:36:00,GOI,2025-09-23 16:30:00,6E5231,India,India,16,17,True,True,27.0,Domestic,70.0
landed,arrival,AI,Air India,2025-09-23 17:35:00,,2025-09-23 17:36:00,BOM,2025-09-23 17:45:00,2025-09-23 15:49:00,20.0,2025-09-23 15:32:00,DEL,2025-09-23 15:30:00,AI2933,India,India,15,17,True,False,20.0,Domestic,106.0
scheduled,arrival,KL,KLM,,28.0,2025-09-23 18:12:00,BOM,2025-09-23 17:45:00,2025-09-23 16:08:00,63.0,2025-09-23 15:35:00,KTM,2025-09-23 15:05:00,KL4769,Nepal,India,15,17,True,True,91.0,International,
scheduled,arrival,6E,IndiGo,,28.0,2025-09-23 18:12:00,BOM,2025-09-23 17:45:00,2025-09-23 16:08:00,63.0,2025-09-23 15:35:00,KTM,2025-09-23 15:05:00,6E1158,Nepal,India,15,17,True,True,91.0,International,
landed,arrival,VS,Virgin Atlantic,2025-09-23 17:30:00,,2025-09-23 17:31:00,BOM,2025-09-23 17:50:00,2025-09-23 16:29:00,15.0,2025-09-23 16:15:00,IDR,2025-09-23 16:15:00,VS9174,India,India,16,17,True,False,15.0,Domestic,61.0
landed,arrival,6E,IndiGo,2025-09-23 17:30:00,,2025-09-23 17:31:00,BOM,2025-09-23 17:50:00,2025-09-23 16:29:00,15.0,2025-09-23 16:15:00,IDR,2025-09-23 16:15:00,6E2389,India,India,16,17,True,False,15.0,Domestic,61.0
landed,arrival,JL,Jet Linx Aviation,2025-09-23 17:20:00,,2025-09-23 17:21:00,BOM,2025-09-23 17:50:00,2025-09-23 15:31:00,1.0,2025-09-23 15:18:00,DEL,2025-09-23 15:30:00,JL9269,India,India,15,17,True,False,1.0,Domestic,109.0
landed,arrival,QF,Qantas,2025-09-23 17:20:00,,2025-09-23 17:21:00,BOM,2025-09-23 17:50:00,2025-09-23 15:31:00,1.0,2025-09-23 15:18:00,DEL,2025-09-23 15:30:00,QF5285,India,India,15,17,True,False,1.0,Domestic,109.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 17:20:00,,2025-09-23 17:21:00,BOM,2025-09-23 17:50:00,2025-09-23 15:31:00,1.0,2025-09-23 15:18:00,DEL,2025-09-23 15:30:00,VS8741,India,India,15,17,True,False,1.0,Domestic,109.0
landed,arrival,6E,IndiGo,2025-09-23 17:20:00,,2025-09-23 17:21:00,BOM,2025-09-23 17:50:00,2025-09-23 15:31:00,1.0,2025-09-23 15:18:00,DEL,2025-09-23 15:30:00,6E6318,India,India,15,17,True,False,1.0,Domestic,109.0
landed,arrival,BR,EVA Air,2025-09-23 17:28:00,,2025-09-23 17:28:00,BOM,2025-09-23 17:55:00,2025-09-23 14:58:00,13.0,2025-09-23 14:45:00,BKK,2025-09-23 14:45:00,BR3701,Thailand,India,14,17,True,False,13.0,International,150.0
landed,arrival,AI,Air India,2025-09-23 17:28:00,,2025-09-23 17:28:00,BOM,2025-09-23 17:55:00,2025-09-23 14:58:00,13.0,2025-09-23 14:45:00,BKK,2025-09-23 14:45:00,AI2353,Thailand,India,14,17,True,False,13.0,International,150.0
landed,arrival,QP,Akasa Air,2025-09-23 17:48:00,,2025-09-23 17:49:00,BOM,2025-09-23 17:55:00,2025-09-23 14:58:00,9.0,2025-09-23 14:50:00,IXB,2025-09-23 14:50:00,QP1386,India,India,14,17,True,False,9.0,Domestic,170.0
landed,arrival,6E,IndiGo,2025-09-23 17:33:00,,2025-09-23 17:34:00,BOM,2025-09-23 18:00:00,2025-09-23 16:27:00,,2025-09-23 16:35:00,HBX,2025-09-23 16:40:00,6E737,India,India,16,18,False,False,0.0,Domestic,66.0
